product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
拼便宜,生活消费,平台：其他,坐标：杭州市,官网：www.pingougou.cn,成立时间：2017-03-31,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网O2O/本地生活大宗批发零售,,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170703114647993.png,http://www.newseed.cn/project/58635,杭州拼购购网络科技有限公司,拼便宜是一家新零售服务公司，通过对便利店及供应商双方数据的采集分析，从多个维度构建算法模型进行数据的智能匹配，帮助门店计算出最优的采购方案及采购组合，降低门店采购成本、物流费用、库存积压、增加其流通效率。杭州拼购购网络科技有限公司旗下产品。
ABC360,教育培训,平台：WEB,坐标：杭州市,官网：www.abc360.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网,ABC360伯瑞英语是一家在线外教一对一授课平台，专注于整合优质的教育资源和先进的互联网技术，服务于广大英语学习者。杭州旦悦科技有限公司旗下产品。,,,http://pic2.pedaily.cn/17/newseed/project/201704/20170419151327953.jpg,http://www.newseed.cn/project/40078,杭州旦悦科技有限公司,ABC360成立于2011年，总部位于杭州，创始人李晶用7万元人民币开始创业。ABC360专注于真人外教一对一在线英语培训，设有成人英语、青少英语、雅思托福等课程，已建成4个海外教学中心，注册学员已超过50万名，单日上课人数最高突破1.5万人。
tataUFO嗒嗒之星,社交,平台：WEB,坐标：北京市,官网：tataufo.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,婚恋交友同性交友,tataUFO是一个面向高校学生的在线交友平台，每天晚上十点为用户匹配一个Ta，北京嗒嗒之星网络科技有限责任公司旗下产品。,,,http://pic2.pedaily.cn/newseed/project/201605/20160526145810395.jpg,http://www.newseed.cn/project/43453,北京嗒嗒之星网络科技有限责任公司,北京嗒嗒之星网络科技有限责任公司由北京大学金融学留学生郑玹宇、北京航空航天大学机械学院学生郝哲，共同基于北京大学“创新与创业”项目而创立。核心产品tataUFO于2012年9月4日上线。tataUFO是一个面向高校学生的在线交友平台，每天晚上十点为用户匹配一个Ta。
德师傅,信息技术,平台：移动应用,坐标：北京市,官网：www.dasmaster.com,成立时间：2015-05,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,二手车汽车后服务互联网,,,,http://pic.pedaily.cn/newseed/project/20150918/20150918153233986.jpg,http://www.newseed.cn/project/44170,N/A,
货车帮,生活消费,平台：WEB,坐标：成都市,官网：www.huochebang.cn/index,成立时间：不详,"其他轮,5600万,美元,融资完成",立即认领,运营状态：正在运营,互联网,物流QQ货车帮是一个互联网货车车库，每天实时发布最有效最真实的车辆信息，提供货运信息交易服务。贵阳货车帮科技有限公司旗下产品。,,,http://pic2.pedaily.cn/newseed/project/201612/20161226163803278.jpg,http://www.newseed.cn/project/43702,贵阳货车帮科技有限公司,贵阳货车帮科技有限公司是2014年3月贵州“大数据”战略重点招商引资的核心项目。贵阳货车帮科技（原成都运力科技）致力于国内公路物流信息化，拥有中国第四章基站定位牌照，拥有面向公路货主端及司机端的平台。
考拉先生,生活消费,平台：WEB,坐标：广州市,官网：www.koalac.com,成立时间：不详,"其他轮,1.5亿,人民币,融资完成",立即认领,运营状态：正在运营,O2O/本地生活电子商务,考拉先生是一家社区O2O电商服务公司，以物业为切入点，通过线上线下的结合，为业主提供考拉式的懒人服务，旗下有生活圈、考拉食验室等。,,,http://pic2.pedaily.cn/newseed/project/201605/20160509092513969.jpg,http://www.newseed.cn/project/39381,广州市考拉先生网络科技有限公司,考拉先生是一家社区O2O电商服务公司，以物业为切入点，通过线上线下的结合，为业主提供考拉式的懒人服务，旗下有生活圈、考拉食验室等。
链尚网,生活消费,平台：WEB,坐标：上海市,官网：www.lianshang.cn,成立时间：2015-08,"其他轮,3000万,美元,融资完成",立即认领,运营状态：正在运营,电子商务,链尚网是一个面辅料交易B2B电商平台，致力于整合时尚制衣业线上线下各环节，链接供应商和采购商，提供面辅料交易服务。上海链展国际贸易有限公司旗下网站。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170712175805814.png,http://www.newseed.cn/project/44621,上海链展国际贸易有限公司,上海链展国际贸易有限公司是中国一家互联网公司，总部位于中国上海，分部位于中国绍兴、中国广州。公司旗下主要产品为链尚网，是一家垂直于面辅料领域的电商网站。
鹦鹉螺,教育培训,平台：WEB,坐标：北京市,官网：www.yingwuluo.org,成立时间：不详,"其他轮,2400万,人民币,融资完成",立即认领,运营状态：正在运营,K12O2O/本地生活互联网,第一，我们的特色：鹦鹉螺云教室是专门针对三四线k12教育市场的o2o服务平台。从商业模式和市场细分上，我们具有如下特点：1、专注于教育资源相对匮乏的三四线教育市场。2、以辅导机构为目标客户，为其提供跨地区师资的选聘、对接服务。3、以“远程实景互动教学”为主要形式，依托一线城市“授课中心”，为合作机构提供“远程互动”的班组课程服务。第二，市场情况1、全国有2亿中小学生、其中6500万分布在三四线城市（一二线城市仅有2000万左右）2、全国有50万家左右中小学教育机构，其中有大约40万家分布在三四线城市3、三四线城市中，班容量往往高70～80人，老师水平近年急转直下（本二、本三、甚至大批专科），教育机构能够聘用的老师质量更是堪忧。70%以上的学生都以各种形式寻求课外辅导服务。家长和学生的高质量的课外辅导需求难以得到满足。第三，发展阶段1、团队从2010年开始，在三四线城市（2010河北迁安、2013遵化），以直营试点模式，亲身创办、运营、教学、招生“远程实景互动教学中心”，单校区3间教室每年营收规模达到200万元。并先后完成天使、pre－a轮融资。2、2015年二季度，鹦鹉螺开始“开放平台”阶段，将在自己实践、试点验证的远程师资选聘、教学模式，向全国推广。6月1日，开放选聘平台上线，截止到6月13日，签约机构13家，覆盖11个城市；3、2015年内，签约机构将达到200家，覆盖100个三四线城市；第四，团队情况CEO胡宇东出生于教育世家，曾就职于壳牌、香港恒生银行、普华永道，清华大学MBA、人大商学院本科。从2003年开始，从事课外辅导，主讲语文、英语班组课程。以教育创新为终生事业。COO穆裔坤原好未来创业孵化平台项目负责人，作文网总经理，腾讯高级产品经理，毕业于西安交通大学。热爱互联网的大好青年。EVP曹强曾就职于壳牌，清华自动化本硕，全国数理化竞赛两个一等奖，一个二等奖。长期主抓教学教研教务、师资招募和管理。EVP陈修楠曾就职于央企，具有丰富市场拓展、渠道开发经验。长期担任试点直营校区总校长，具有丰富线下机构运营经验。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150728@195024.jpg,http://www.newseed.cn/project/42389,北京江海云霄教育科技有限公司,北京江海云霄教育科技有限公司是一家高科技教育企业。该公司定位于实景远程互动教学领跑者，致力于推动教育资源公平共享。主营业务是为直营校区和合作校区提供云教室搭建、授课服务及运营服务等一系列远程教育服务。
小鱼儿科技,信息技术,平台：硬件,坐标：北京市,官网：www.zaijia.com,成立时间：20-14-03,"其他轮,金额未透露,融资完成",立即认领,运营状态：不详,视频机器人游戏硬件图像视频互联网大数据,北京小鱼儿科技有限公司（www.zaijia.com）于2014年3月在北京成立，是一家致力于研发互联网硬件和智能家电的创新型公司。自主研发了全球首款家庭智能陪伴机器人-小鱼在家。公司在创立之初就获得了光速安振和创新工场的A轮投资。2015年5月完成B轮融资，投资方包括创新工场、成为资本、富士康和光速安振。目前，公司已经完成两轮累计近3000万美元的融资。成为创新工场投资的2014年度成长最快的科技公司，同时也是以最短时间仅仅11个月进入亿元美金俱乐部的公司。核心管理团队在资金、产品、技术、研发、软硬件、供应链和市场销售方面拥有丰富的管理经验。除此以外，公司拥有世界最顶尖的音频视频通讯技术人才，创始团队近30人来自微软、POLYCOM、IBM、NOKIA、亚马逊、YY等知名公司。,,,http://pic2.pedaily.cn/newseed/project/201609/20160927181913207.jpg,http://www.newseed.cn/project/46026,N/A,
趣学车,汽车交通,平台：WEB,坐标：北京市,官网：www.goxueche.com,成立时间：2015-07,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,体育培训互联网,趣学车成立于2015年7月，它是一个全国性的互联网驾校品牌，既有线上的学车服务平台，也有完整的线下培训服务体系。趣学车通过高质量的自营培训服务，创立了一系列以用户为核心的服务标准，树立了驾培行业的服务标杆。用户可以通过趣学车获得更优质的驾培服务，在更短的时间内拿到含金量更高的驾照。,,,http://pic.pedaily.cn/newseed/projectlogo/201510/20151024@093602.jpg,http://www.newseed.cn/project/46211,北京泊远网络科技有限公司,趣学车成立于2015年7月，它是一个全国性的互联网驾校品牌，既有线上的学车服务平台，也有完整的线下培训服务体系。趣学车通过高质量的自营培训服务，创立了一系列以用户为核心的服务标准，树立了驾培行业的服务标杆。用户可以通过趣学车获得更优质的驾培服务，在更短的时间内拿到含金量更高的驾照。
MedEye,硬件,平台：硬件,坐标：荷兰,官网：mintsolutions.eu,成立时间：2009,"其他轮,560万,美元,融资完成",立即认领,运营状态：正在运营,游戏硬件行业及技术解决方案,MedEye是MintSolutions（薄荷解决方案）公司旗下的主要产品，公司成立于2009年，致力于解决用药错误问题，MedEye通过集合智能硬件+SaaS系统+APP，创建完整的用药流程闭环，真正解决用药错误问题。,,,http://pic2.pedaily.cn/newseed/project/201608/20160829095254120.jpg,http://www.newseed.cn/project/53521,MedEye,MedEye是Mint Solutions（薄荷解决方案）公司旗下的主要产品，公司成立于2009年，致力于解决用药错误问题，MedEye通过集合智能硬件+SaaS系统+APP，创建完整的用药流程闭环，真正解决用药错误问题。
全域医疗,医疗健康,平台：WEB,坐标：北京市,官网：www.allcure.cn,成立时间：不详,"其他轮,1.8亿,人民币,融资完成",立即认领,运营状态：正在运营,,在全域医疗的服务平台上，基层医院可以将患者的数据上传到云平台中，mdaccAutoPlan系统可以根据上传的数据自动生成治疗计划，并在肿瘤专家把控后远程制定放疗计划。,,,http://pic2.pedaily.cn/newseed/project/201608/20160829132432320.jpg,http://www.newseed.cn/project/53530,北京全域医疗技术有限公司,北京全域医疗技术有限公司，专注精准云放疗技术，应用mdaccAutoPlan放疗计划算法，立足促进医疗沟通、协作和管理，通过互通互联、大数据、云计算等先进手段，着力为提高中国肿瘤患者生存率和肿瘤医疗水平不懈奋斗。
易生金服,房产金融,"平台：WEB,其他",坐标：北京市,官网：不详,成立时间：不详,"其他轮,1.9亿,人民币,融资完成",立即认领,运营状态：正在运营,旅游综合服务,易生金服是海航旅游集团的全资控股公司，是一家集旅游支付、旅游金融、旅游增值服务为一体的中国旅游金融服务平台,,,http://pic2.pedaily.cn/newseed/project/201610/20161008154907272.jpg,http://www.newseed.cn/project/54207,易生金服控股集团有限公司,易生金服是海航旅游集团的全资控股公司，是一家集旅游支付、旅游金融、旅游增值服务为一体的中国旅游金融服务平台
hellobike,生活消费,"平台：其他,移动应用",坐标：上海市,官网：www.hellobike.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,hellobike是一个共享单车平台，可实现在线用车，扫码解锁，其还车时只需在路边白线内，进行手动关锁，无固定车桩。隶属于上海钧正网络科技有限公司。,,,http://pic2.pedaily.cn/newseed/project/201701/20170113164005848.jpg,http://www.newseed.cn/project/54635,上海钧正网络科技有限公司,Hellobike是一款绿色出行共享单车，隶属于上海钧正网络科技有限公司。
砖头汽车,信息技术,"平台：WEB,其他,移动应用",坐标：广州市,官网：www.ztvcz.com,成立时间：2016-06-01,"其他轮,4000万,人民币,融资完成",约谈,运营状态：正在运营,汽车电商买卖租赁电子商务,技术精准购车潜在客户数据线上获取，结合自建线下真实成交场景，通过流程化，解构化、标准化的车展运营，使得线上线下形成闭环，产省新车成交。目前运营7省，半年营收2000万。,Pisstrong,,http://pic2.pedaily.cn/newseed/project/201612/20161225161537213.png,http://www.newseed.cn/project/55310,N/A,
我要赞体育,游戏体育,平台：WEB,坐标：北京市,官网：www.51zan.net,成立时间：2011-12-27,"其他轮,310万,人民币,融资完成",立即认领,运营状态：正在运营,广告营销体育培训赛事运营/经纪体育设施/场馆,我要赞体育是一款让赞助方与体育赛事主办方在线洽谈、加快商务合作的移动产品。赛事主办机构、赞助企业、广告公司、营销机构，都可以线上了解双方情况，直接在线开聊，迅速促进线下的商务谈判，并快速建立赞助合作。,,,http://pic2.pedaily.cn/newseed/project/201702/20170223163830845.jpg,http://www.newseed.cn/project/54437,北京我要赞体育传媒有限公司,我要赞体育是一款让赞助方与体育赛事主办方在线洽谈、加快商务合作的移动产品。 赛事主办机构、赞助企业、广告公司、营销机构，都可以线上了解双方情况， 直接在线开聊，迅速促进线下的商务谈判，并快速建立赞助合作。
好巧网,旅游,平台：WEB,坐标：北京市,官网：www.haoqiao.cn,成立时间：2013-10,"其他轮,1.2亿,人民币,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,好巧网是一家专注于国际酒店搜索、预定的服务网站，为自助出境游的游客提供更简单的酒店预定解决方案，北京好巧科技有限公司（前身是北京捷旅易行科技有限公司）旗下网站。,,,http://pic2.pedaily.cn/newseed/project/201702/20170221160232215.jpg,http://www.newseed.cn/project/19603,北京好巧科技有限公司,北京好巧科技有限公司成立于2013年11月，运营的好巧网是国际酒店搜索网站，专注服务于自助出境游的游客。
小船机器人,硬件,平台：硬件,坐标：上海市,官网：www.boatinteract.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,机器人行业及技术解决方案,小船机器人隶属于小船信息科技（上海）有限公司，成立于2015年5月，自主研发无轨导航技术解决方案，公司板块分为研发中心，营销中心，展销平台，生产基地。,,,http://pic2.pedaily.cn/newseed/project/201608/20160830092810252.jpg,http://www.newseed.cn/project/53547,小船信息科技（上海）有限公司,小船机器人隶属于小船信息科技（上海）有限公司，成立于2015年5月，自主研发无轨导航技术解决方案，公司板块分为研发中心，营销中心，展销平台，生产基地。
有车以后,汽车交通,平台：WEB,坐标：广州市,官网：www.youcheyihou.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,汽车后服务移动互联网互联网大数据,广州有车以后信息科技是一家专注于汽车售后市场服务和大数据营销的移动互联网公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@030158.jpg,http://www.newseed.cn/project/19941,广州市有车以后信息科技有限公司,广州市有车以后信息科技有限公司于2014年9月5日在广州工商局登记注册，业公司注册资本50万元人民币，公司办公地址位于中国的南大门羊城广州，广州市白云区机场路138号广州市白云区新兴发广场（一期）商务5区225号。公司专注于汽车售后市场服务和大数据营销，不仅为广大用户提供汽车售后市场的商户信息、消费点评和消费优惠等信息服务，同时也提供O2O汽车售后在线交易服务，立志打造中国在线汽车售后服务平台。
链农互动,生活消费,平台：其他,坐标：北京市,官网：www.farmlink.cn,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,VR/AR,链农（FarmLink）是一家餐馆供应商，为餐饮行业提供高性价比的一站式食材采购服务。北京链农互动科技有限公司旗下网站。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170721175252876.png,http://www.newseed.cn/project/21801,北京链农互动科技有限公司,北京链农互动科技有限公司成立于2014年8月，链农（FarmLink）是一家餐馆供应商，为餐饮行业提供高性价比的一站式食材采购服务，是为中国中小餐厅提供全品类原材料配送的供应商，也是中国中小餐厅的集中采购平台。链农由资深互联网人士和连锁餐饮人士创办。北京链农互动科技有限公司旗下网站。
车轮,信息技术,平台：WEB,坐标：上海市,官网：www.eclicks.cn,成立时间：2012,"其他轮,5.5亿,人民币,融资完成",立即认领,运营状态：正在运营,汽车后服务,车轮是一款于2012年成立的移动端汽车生活服务平台，目前共有车轮查违章、车轮考驾照以及车轮社区等12款产品，用户总量超过2亿，日活跃用户450万，已帮助六千万学员拿到驾照。,,,http://pic2.pedaily.cn/newseed/project/201612/20161202184237423.jpg,http://www.newseed.cn/project/21684,上海易点时空网络有限公司,上海易点时空网络有限公司创立于2012年9月，注册资本425万元人民币，公司位于上海市浦东新区东方路3601丰华园，是一家专注于移动互联网尤其是汽车领域的移动互联网公司。
行周末,旅游,平台：WEB,坐标：杭州市,官网：不详,成立时间：不详,"其他轮,800万,人民币,融资完成",立即认领,运营状态：不详,媒体O2O/本地生活,"行周末是杭州本土的生活消费类媒体,围绕消费升级和品质生活，打造本地吃喝玩乐生活指南及参与生活众筹产品的传播和销售业务。",,,http://pic2.pedaily.cn/newseed/project/201609/20160908160146886.jpg,http://www.newseed.cn/project/53598,杭州城报传媒有限公司,杭州城报传媒有限公司（CityeMedia）是一家致力于中国纸质媒体品牌建设与管理，对媒体进行全方位介入，通过管理实现增值效应的新型媒体专业公司。公司于2004年11月在杭州成立。城报传媒通过输出办报管理模式标准、建设有效统一通畅销售渠道，将渠道价值放至最大化。
大v店,生活消费,平台：WEB,坐标：北京市,官网：www.davdian.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：未上线,阅读电子商务,大V店是MAMA+旗下主打产品，以亲子阅读为切入点，致力于妈妈成长的社群电商。以让妈妈轻松开店、随时随地学习，认识更多优秀妈妈为服务宗旨，是目前国内妈妈创业、学习、社交、购物的首选平台。大V店成立短短一年，已拥有百万级妈妈精准用户，日活跃用户五十万，月交易额超千万，在妈妈群体拥有较强的影响力与口碑。用户遍布北京、上海、广东、四川全国一二线省市，并逐步向二三线城市扩散中。,,,http://pic2.pedaily.cn/17/newseed/project/201704/20170410112016739.jpg,http://www.newseed.cn/project/21559,北京果敢时代科技有限公司,北京果敢时代科技有限公司（简称：MAMA+）成立于2014年10月18日，成立当月便获得俞敏洪和盛希泰创办的“洪泰基金”的天使轮投资，并于2015年3月获得金沙江创投的A轮投资。公司以帮助更多妈妈“成为更好的妈妈”，造福家庭与社会为理念，致力于“为妈妈服务”；同时以互联网技术和家庭关系研究为双驱动，汇聚了众多充满激情的技术人才、能与妈妈感同身受的研究者，一切从妈妈的需求出发，坚持用实力让情怀落地，旨在为妈妈实现更多的价值。
质造,文化娱乐,平台：其他,坐标：杭州市,官网：不详,成立时间：2013-07-16,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,「质造」的目标是针对当前新中产人群，打造一个带有中国文化和内涵的饮食器皿品牌。,,,http://pic2.pedaily.cn/newseed/project/201609/20160927183223153.jpg,http://www.newseed.cn/project/54130,杭州质造文化艺术有限公司,「质造」的目标是针对当前新中产人群，打造一个带有中国文化和内涵的饮食器皿品牌。
货拉拉,生活消费,平台：WEB,坐标：广州市,官网：huolala.co,成立时间：不详,"其他轮,1000万,美元,融资完成",立即认领,运营状态：正在运营,办公软件,货拉拉是一个主打同城送货的叫车软件，是广州市乔冠网络科技有限公司旗下产品。货拉拉主要为有运货需求的货主配对司机，软件界面务实高效作风，在一个页面内3步操作即可完成下单，贴合商业用户即时高效的需求为客户派发用车，让货主可以简便快速的体验软件召车服务。平台根据各种不同车型大小按里程计价，收费透明合理。货主可以用手机APP、微信和PC网页3种不同的方式下单叫车，司机用手机APP抢单并提供服务。,,,http://pic2.pedaily.cn/newseed/project/201701/20170110174428599.jpg,http://www.newseed.cn/project/21875,广州市乔冠网络科技有限公司,乔冠网络科技有限公司是香港依时客货车集团一员，主营“货拉拉”手机应用软件。货拉拉是一个主打同城送货的叫车软件，货拉拉主要为有运货需求的货主配对司机，软件界面务实高效作风，在一个页面内3步操作即可完成下单，贴合商业用户即时高效的需求为客户派发用车，让货主可以简便快速的体验软件召车服务。平台根据各种不同车型大小按里程计价，收费透明合理。货主可以用手机APP、微信和PC网页3种不同的方式下单叫车，司机用手机APP抢单并提供服务。
皇包车,旅游,平台：WEB,坐标：北京市,官网：www.huangbaoche.com,成立时间：20-13-07,"其他轮,2.1亿,人民币,融资完成",立即认领,运营状态：正在运营,移动互联网互联网电子商务,皇包车是基于移动互联网技术的全球中文车导服务电子商务平台，平台为国人提供当地中文包车导游服务，隶属于北京纯粹旅行有限公司。,,,http://pic2.pedaily.cn/newseed/project/201701/20170119145027294.jpg,http://www.newseed.cn/project/38987,北京纯粹旅行有限公司,纯粹旅网于2013年发起成立，公司拥有全球顶级的旅行相关资源，在高端旅行服务领域积累了丰富的经验。皇包车是基于移动互联网技术的全球中文车导服务电子商务平台，平台为国人提供当地中文包车导游服务，隶属于北京纯粹旅行有限公司。
翡翠教育,教育培训,平台：WEB,坐标：北京市,官网：www.feicuiedu.com,成立时间：不详,"其他轮,3亿,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件游戏开发国内游移动互联网互联网动漫行业及技术解决方案,,,,http://pic2.pedaily.cn/newseed/project/201612/20161204215501645.jpg,http://www.newseed.cn/project/39334,北京翡翠教育科技有限公司,翡翠教育集团创立于2012年，是国内领先的数字娱乐与移动开发解决方案的供应商。主要经营游戏研发、动漫设计、移动互联网、Android应用、IOS平台开发，同时培养业内国家紧缺型技术人才。公司在北京、上海、广州、深圳、西安等30多个城市设立了50家分公司，在职员工1000余人，同时为6000余家企业输送技术人才。翡翠教育于2015年获安卓易科技6000万元A轮融资，深受业界关注。
测测星座/力拓飞远,信息技术,平台：移动应用,坐标：北京市,官网：www.xxwolo.com,成立时间：2014-01-01,"其他轮,1200万,人民币,需要融资",约谈,运营状态：正在运营,兴趣社区,测测是一个集星座运程、心理测试为一体的手机软件，测测的个人数据和星座网站星星网络同步，由北京力拓飞远科技有限公司开发并维护。,测测星座,任永亮13811561025杨菲联合创始人,http://newseed.pedaily.cn/upload/project/logo/201511/19122929065.jpg,http://www.newseed.cn/project/47023,北京力拓飞远科技有限公司,测测是一个集星座运程、心理测试为一体的手机软件，测测的个人数据和星座网站星星网络同步，由北京力拓飞远科技有限公司开发并维护。
康众汽车配件-康众汽配,汽车交通,平台：WEB,坐标：南京市,官网：carzone.cn,成立时间：不详,"其他轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,汽车后服务O2O/本地生活,康众汽车配件是一家O2O模式的汽车售后配件服务提供商，通过连锁门店及网上的方式为终端修理门店提供B2B售后配件直营服务，江苏康众实业投资有限公司旗下品牌,,,http://pic2.pedaily.cn/newseed/project/201611/20161110174641814.jpg,http://www.newseed.cn/project/39061,江苏康众实业投资有限公司,康众汽车配件是一家O2O模式的汽车售后配件服务提供商，通过连锁门店及网上的方式为终端修理门店提供B2B售后配件直营服务，江苏康众实业投资有限公司旗下品牌。
学通宝,信息技术,"平台：其他,移动应用",坐标：北京市,官网：www.xuetongbao.cn,成立时间：2015-10-14,"其他轮,800万,人民币,需要融资",约谈,运营状态：不详,移动互联网互联网大数据电子商务,学通宝聚合支付（www.xuetongbao.cn），行业收费支付工具。学通宝支付平台--让支付简单互联，专注于教育支付解决方案。,学通宝,,http://www.newseed.cn/upload2/project/logo/201712/19135558198.jpg,http://www.newseed.cn/project/62127,N/A,
易煤网,生活消费,平台：WEB,坐标：上海市,官网：yimei180.com,成立时间：不详,"其他轮,1765万,人民币,融资完成",立即认领,运营状态：正在运营,O2O/本地生活电子商务,易煤网是一个全国最大的O2O煤炭全产业链交易平台。隶属于和略电子商务（上海）有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@095941.jpg,http://www.newseed.cn/project/34307,和略电子商务（上海）有限公司,易煤网是一个全国最大的O2O煤炭全产业链交易平台。隶属于和略电子商务（上海）有限公司。
每日优鲜,信息技术,平台：移动应用,坐标：北京市,官网：www.missfresh.cn,成立时间：2015-01-01,"其他轮,2.3亿,人民币,融资完成",约谈,运营状态：正在运营,O2O/本地生活零食/饮料电子商务,每日优鲜，腾讯投资成员企业，成立于2014年11月，是一家专注于优质生鲜的O2O生鲜电商。每日优鲜一直致力于重构生鲜供应链，提高行业效率，连接优质生鲜的生产者和消费者，为用户提供极致的生鲜电商服务体验。目前已经完成果蔬、海鲜、肉禽、蛋奶、零食、酒饮等全品类生鲜布局，并在主要城市建立起“城市分选中心+社区配送中心”的极速达冷链物流体系，为数百万用户提供全球优质生鲜2小时达的冷链配送服务。,每日优鲜,,http://newseed.pedaily.cn/upload/project/logo/201605/17094859598.jpg,http://www.newseed.cn/project/16935,北京每日优鲜电子商务有限公司,每日优鲜，腾讯投资成员企业，成立于2014年11月，是一家专注于优质生鲜的O2O生鲜电商。每日优鲜一直致力于重构生鲜供应链，提高行业效率，连接优质生鲜的生产者和消费者，为用户提供极致的生鲜电商服务体验。
安心公寓,房产金融,平台：WEB,坐标：上海市,官网：www.axhome.com.cn,成立时间：2012-03,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,安心公寓是一个连锁模式的企业员工及青年公寓品牌，目前在上海和武汉已拥有十余家门店，为多家知名企业提供酒店式、连锁化的员工住宿服务。上海锐诩酒店管理有限公司旗下品牌。,,,http://newseed.pedaily.cn/Upload/project/201512/20151230131630866.jpg,http://www.newseed.cn/project/35162,上海锐诩酒店管理有限公司,安心公寓是一个连锁模式的企业员工及青年公寓品牌，目前在上海和武汉已拥有十余家门店，为多家知名企业提供酒店式、连锁化的员工住宿服务。
9377游戏,游戏体育,平台：WEB,坐标：广州市,官网：www.9377.com,成立时间：不详,"其他轮,40.3亿,人民币,融资完成",立即认领,运营状态：正在运营,游戏硬件,9377游戏是一个网页游戏运营平台，核心游戏产品包括《烈焰》、《赤月传说》、《雷霆之怒》、《魅影传说》等。隶属于广州创思信息技术有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150611@010302.jpg,http://www.newseed.cn/project/35674,广州创思信息技术有限公司,9377游戏是一个网页游戏运营平台，核心游戏产品包括《烈焰》、《赤月传说》、《雷霆之怒》、《魅影传说》等。隶属于广州创思信息技术有限公司。
CJ Games,游戏体育,平台：WEB,坐标：韩国,官网：cn.cjenm.com,成立时间：不详,"其他轮,5亿,美元,融资完成",立即认领,运营状态：正在运营,VR/AR游戏硬件游戏开发,成立于2011年10月，是CJE&M集团旗下从事手机游戏业务的子公司，旗下工作室开发了多款手机游戏，包括Seed9工作室的TamingMonster、N2Play工作室的ModooMarble、TurnonGames工作室的《全民砰砰砰》、、Bluepepper工作室的Everybody’sDungeonKing等,,,http://pic.pedaily.cn/newseed/project/20151008/20151008171222813.jpg,http://www.newseed.cn/project/38071,CJ Games Corp.,CJ Games是一家注册在韩国的网络游戏和移动游戏开发和运营商，隶属CJ E&M集团。CJ E&M是韩国一家国际传媒集团，旗下业务涉及电视、电影、音乐、演出、游戏等多样化的媒体形式和服务平台。
Snapdeal,生活消费,平台：WEB,坐标：印度,官网：www.snapdeal.com,成立时间：不详,"其他轮,5亿,美元,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/noproject.png,http://www.newseed.cn/project/37813,BitX,BitX是一个跨国比特币平台，总部位于新加坡，主要为东南亚和非洲等新兴市场提供钱包、交易所和商户对接服务。
优服融创,房产金融,平台：WEB,坐标：上海市,官网：www.ufrc.net,成立时间：不详,"其他轮,2000万,人民币,融资完成",立即认领,运营状态：不详,金融科技,上海优服融创是一家为科技型中小企业提供融资等科技金融服务的公司，包括创投贷、微贷通等产品。,,,http://pic2.pedaily.cn/newseed/projectlogo/201604/20160426@092111.jpg,http://www.newseed.cn/project/50266,N/A,
FitTime睿健时代,,平台：WEB,坐标：无锡市,官网：www.rjfittime.com,成立时间：不详,"其他轮,5000万,人民币,融资完成",立即认领,运营状态：正在运营,,,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@085845.jpg,http://www.newseed.cn/project/31114,N/A,
火星小说,文化娱乐,平台：WEB,坐标：北京市,官网：不详,成立时间：不详,"其他轮,4000万,美元,融资完成",立即认领,运营状态：不详,,火星小说是一家网络小说及IP运营公司，隶属于北京金影科技有限公司。,,,http://pic2.pedaily.cn/newseed/projectlogo/201607/20160707@211447.jpg,http://www.newseed.cn/project/52067,N/A,
