深圳蓝海骆驼网络股份有限公司,进出口代理融资,商业服务,莲塘,蓝海骆驼（SEACAMELS），一站式外贸供应链&金融服务平台，通过互联网为广大中小企业与全球采购商提供一站式在线交易、贸易融资、通关、物流、外汇、退税、信保等在内的所有外贸环节服务。,蓝海骆驼客服女士,4008-518-448,主营产品：外贸融资，外汇保值，进出口代理业务范围：金融服务；进出口代理；其它进出口代理；单证服务；清关服务；金融服务；全套代理；退税服务；金融服务经营模式：商业服务员工人数：51 ~ 200人会员注册：第3年最近登录日期：2016-06-23
多乐斯金融信息咨询服务有限公司,信用证采购垫资,商业服务,深圳龙华街道办金銮国际大厦,稳健型投资者如何投资，固定收益类理财广受投资者追捧，固定收益类理财模式走俏市场——多乐斯金融为你掌揽江山！深圳、广州房产抵押贷款融资代理进口开证垫资...（）,林海先生（经理）,0755-8268756,主营产品：信用证，采购垫资业务范围：金融服务经营模式：商业服务会员注册：第4年最近登录日期：2014-08-04
深圳圣代泳装有限公司,情趣内衣比基尼饰品,贸易批发,深圳华南城,我们专业生产批发零售时尚流行欧美，韩版比基尼。情趣内衣，以及各类装饰品，我们公司拥有大量库存，不用担心断货缺货的问题..,肖彬先生（销售副总）,0755-86,主营产品：比基尼，情趣内衣，饰品业务范围：情趣内衣；内裤；吊带衫；其它内衣经营模式：贸易批发会员注册：第3年最近登录日期：2015-06-18
香港纵延展业,香港国际烘焙展,商业服务,深圳罗湖区嘉宾路2008号东佳大厦,深圳市纵延展业展览有限公司是香港纵延展业旗下的深圳分公司。本公司专业从事展览会策划、展览会承办。在香港、深圳、上海等地均设置有办公地点。自有项目覆盖香港、澳门、台湾、深圳。传统行业如烘焙食品、殡仪...（）,林晓珊女士（主管）,0755-32920308,主营产品：香港国际烘焙展，香港成人博览...，亚洲殡仪及墓...业务范围：展会服务经营模式：商业服务会员注册：第4年最近登录日期：2015-05-29
深圳浩霸电池有限公司,充电器锂电池万能充,生产制造,龙华新区大浪街道华丰路华腾工业园,深圳市浩霸电池有限公司成立于2005年，是一家专业从事二次充电电池、充电器研发、生产、销售于一体的高新技术企业，以适应市场需求，挑战市场竞争的同时推出浩霸民用系列电池、充电器等相关产品。主要生产A...（）,孟女士,0755-61585623,主营产品：浩霸电池，充电器，锂电池业务范围：电池、蓄电池和充电器；充电电池；锂电池；镍镉电池；镍氢电池；其它电池、蓄电池和充电器经营模式：生产制造会员注册：第3年最近登录日期：2015-03-28
深圳易时联国际快递有限公司,东南亚专线澳洲邮政,商业服务,深圳龙岗五和大道里浦街7号德众工业园2栋4楼,作为综合物流服务商ESLINK目前在邮政、速递、空运，推出了多条海外专线物流解决方案。其针对的市场包括欧洲五国（英、德、荷、法、意）、美国、加拿大、澳大利亚、西班牙、台湾、新加坡、马来西亚、泰国、中东主要国家，为跨境电商用户提供了强大的物流保证。外贸物流平台方面：易时联“在线发货ESLINK专线物流服务”覆盖全球107个国家及地区。,王向阳先生（客服文员）,755-88297707-802,主营产品：东南亚专线，澳洲邮政，荷兰邮政业务范围：航空和航道设施经营模式：商业服务会员注册：第4年最近登录日期：2014-07-31
修艺阁镭射激光雕刻工艺厂,镭射雕刻激光切割激光雕刻,生产制造,中国广东省深圳市龙岗区,公司现拥有多台大型激光镭射打标／切割设备，五年专业的激光经验，熟练的设计、操作人员，可根据客户要求开发各种花纹图案。在广州、天津、上海及珠三角地区皆有客户合作，生产加工过多款名牌产品。...（）,唐先生（经理）,13724310899,公司关键词：激光雕刻，镭射雕刻，激光切割业务范围：服装饰件；工艺品；箱包和礼盒；轻工日用品；照明；五金工具；玩具经营模式：生产制造员工人数：5 ~ 50人会员注册：第13年最近登录日期：2015-06-09
深圳市城市魅力服饰有限公司,如何开服装店无袖蕾丝...,贸易批发,深圳市龙岗银龙工业区B6栋,深圳市城市魅力服饰有限公司旗下D1工厂店(服装批发)是新一代专业消费服务网站。我们利用强大的全球化集约采购优势、丰富的电子商务管理服务经验和最先进的互联网技术为您提供最新最好的产品。...（）,聂宏胜先生（经理）,0755-88891858,主营产品：如何开服装店...，男生服装搭配...，服装网无袖蕾...业务范围：裙子；球服、运动及舞蹈服；袜子；T恤；上装；运动套装和休闲套装经营模式：贸易批发会员注册：第4年最近登录日期：2014-06-10
鹏程会计行,注册香港公司,商业服务,罗湖区嘉宾路金威大厦1415室,二十年多年来专业从事公司注册、银行开户、代理记账、年审年报、做账报税、公司转让出售等企业经营管理及财税咨询服务。会计行以“资深、专业、诚信、可靠”的品牌形象广为人知。鹏程公司所从业人员由多年来专注...（）,负责人女士,0755-61628184,主营产品：注册香港公司，注册公司，年审业务范围：会计服务；代理记账；审计服务经营模式：商业服务会员注册：第4年最近登录日期：2015-09-17
深圳市通世达国际货运代理有限公司,服务业,贸易批发,前海湾,深圳市一站通国际供应链有限公司是经商务部、交通部和海关总署批准成立的一级货运代理企业，总部位于深圳市经济特区中心，辖下十几家子公司遍布广东各城市。本公司承揽国际海运、空运；多式联运进出口的国际货运...（）,刘思杰先生,0755-25404652,"主营产品：外贸服务业，退税代理，出口一条龙业务范围：集装箱及配件；其它交通设备；船舶和水运器材部件经营模式：贸易批发员工人数：51 ~ 200人营业额：人民币81万 - 500万仓库面积：1000平方米主要市场：华南, 华中年出口额：人民币1亿元以上质量控制：内部会员注册：第3年最近登录日期：2015-07-06"
深圳市华科能源有限公司,LED天花灯LED筒灯LED灯管,生产制造,光明新区七号路华柏高科科技园,华科国际集团股份有限公司，中国领先的LED照明与新能源系统方案供应商。公司长期专注于LED商业照明、工业照明二大应用领域，缔造集品牌、产业、资本运营三位一体的高科企业集团。...（）,徐生先生（总监）,13631604120,主营产品：LED灯管，LED筒灯，LED天花灯业务范围：气体放电灯泡灯管经营模式：生产制造会员注册：第3年最近登录日期：2015-07-02
深圳市精诚外贸有限公司,女包海关罚没,贸易批发,龙岗区龙城街道爱联社区,主营海关货，海关罚没，外贸女包，太阳伞，太阳镜，外贸厨具，锅具，餐具，玩具，电子，电器，日用品，床品。请加微信号Angelcatcatcat,高先生先生,13302456772,"主营产品：外贸女包，海关罚没，海关拍卖业务范围：儿童服装；围巾、头巾和保暖用品；鞋类；裙子；袜子；T恤；钱包、卡包、钥匙包；上装；生活小家电；文化办公设备经营模式：贸易批发员工人数：5 ~ 50人营业额：人民币81万 - 500万仓库面积：500平方米主要市场：华东, 华北, 华中, 华南, 东北, 西南, 西北年出口额：人民币201万元 - 300万元质量控制：内部会员注册：第2年最近登录日期：2016-06-17"
浩利源（深圳）电子有限公司,无线路由器无线网卡,生产制造,宝安区福永街道永和路,浩利源电子是全球领先的专业无线网络通信设备供应商，产品涵盖以太网、无线局域网、宽带接入终端，3G网络、智能家居、数字家庭、网络安全等领域。专业生产网络通讯类产品，如：无线模块，嵌入式wifi模块移动电源wifi模块机顶盒路由模块无线网卡模块产品热销到全球60多个国家,杨生先生,15815576835,主营产品：无线路由器，无线网卡业务范围：软件；网络硬件和部件；整机、服务器；电脑配套用品；电脑配件；穿戴式智能设备；数码产品；数据线、连接线；蓝牙设备；笔记本电脑及配件经营模式：生产制造会员注册：第2年最近登录日期：2016-05-27
深圳市普瑞鑫科技有限公司,3D打印笔3D打印机3D打印机耗材,生产制造,龙岗区坪地高桥第一工业区8号3楼,深圳市普瑞鑫科技有限公司是中国领先的3D打印耗材与配件提供商。公司位于深圳市龙岗区坪地国际低碳城附近，是一家拥有自主研发权和自主品牌的现代化制造企业。Primes长期专注于3D打印机耗材的新产品研...（）,刘小姐先生,13682424502,"主营产品：3D打印机耗材，3D打印笔，3D打印机业务范围：文化办公设备经营模式：生产制造员工人数：5 ~ 50人营业额：人民币501万 – 2,000万厂房面积：2000平方米主要市场：华东, 华南, 港澳台年出口额：人民币501万元 - 700万元质量控制：内部会员注册：第2年最近登录日期：2016-07-14"
深圳钟氏钟表有限公司,合金表木制品钢手表,生产制造,宝安区西乡固戍上围园恒南路水产工业区A栋3楼,"作为深圳大型手表生产厂家之一。我们秉承“开拓创新，追求卓越”的管理理念，以使客户的利益与公司的发展完美结合作为我们的工作目标。我们拥有专业的团队、富有创意的设计员及资深工程师，为满足不断变化的市场需求,为了提高市场竞争力，真正的做到为客户提供品种齐全、质优价廉的手表，公司自设表壳、成表装配车间，共有技师、设计开发工程师及员工200多名，工厂占地面积达1500平方米",叶莉珍女士,13728999437,主营产品：钢手表，合金表，木手表业务范围：钟表经营模式：生产制造会员注册：第2年最近登录日期：2016-04-06
深圳鑫源隆外贸单证有限公司,熏蒸消毒证书装运前检验证书CIQ清关证书,商业服务,罗湖区罗芳路南方大厦B08,深圳鑫源隆外贸单证有限公司黄小姐咨询电话：15989735768QQ：3187839741源头提供CIQ清关证书：熏蒸消毒证书，植物检验证书，卫生...（）,黄晓纯女士,15989735768,主营产品：CIQ清关证书，熏蒸消毒证书，装运前检验证书业务范围：其它商务服务经营模式：商业服务会员注册：第3年最近登录日期：2015-08-14
深圳市鑫佳源包装制品有限公司,静电袋珍珠棉气泡袋,生产制造,宝安区石岩镇大光明工业园2栋1楼,深圳鑫佳源包装材料有限公司是一家综合性的新型包装材料有限公司。自成立以来，以内求团结，外求发展理念。确保客户第一，服务至上，为社会服务。坐落于深圳市宝安区石岩镇大光明工业园2栋1楼占地面积1000...（）,杨佳丽女士,0755-81782856,主营产品：气泡袋，珍珠棉，静电袋业务范围：护角；EPE珍珠棉；包装胶带；快递标签；泡沫箱；气泡袋；气泡信封；气柱袋；气垫膜和气泡膜；快递袋经营模式：生产制造会员注册：第3年最近登录日期：2015-10-07
深圳市必通达科技有限公司,移动电源USB灯电子礼品,生产制造,横岗街道牛始埔路,深圳市必通达科技有限公司研发、生产、经销批发移动电源、USB充电器排插、数码产品、手机配件、电脑周边等电子产品，拥有完整、科学、系统的质量管理体系。深受广大零售商和外贸公司及海内外客人青睐，在消费...（）,欧先生先生（经理）,13823339058,主营产品：移动电源，USB排插，手机配件业务范围：数码产品；数码配件；电脑配件；数据线、连接线；USB周边产品；电源和配电设备；电池和充电器经营模式：生产制造员工人数：5 ~ 50人营业额：人民币81万 - 500万厂房面积：2000平方米会员注册：第3年最近登录日期：2016-05-19
深圳市鸿润鑫科技有限公司,硅胶手机套PC手机套TPU手机套,生产制造,龙岗区 坪山新区宝山第二工业区37-38栋,中国广东深圳市鸿润鑫科技有限公司主要经营硅胶橡皮筋系列，硅胶手机套等产品。产品以其质量高、价格低、服务优赢得了广大用户的信赖和好评。欢迎新老客户前来洽谈合作，您的满意就是我们的追求。,何女士（业务）,0755-33833291,主营产品：硅胶橡皮筋系列，硅胶手机套，TPU手机套业务范围：手机套；手提包；时尚休闲包经营模式：生产制造营业额：人民币80万以下会员注册：第5年最近登录日期：2015-01-23
深圳市贝尔世通科技有限公司,移动电源键鼠套装鼠标,生产制造,深圳市福田区车公庙天安数码城天展大厦CD座4楼412,深圳市贝尔世通科技有限公司是一家专业从事电脑和手机周边设备研发、生产和销售的科技型企业，产品线涵盖移动电源、键鼠、苹果/三星周边、视听设备、无线网络终端等众多消费电子产品。公司依靠卓越的品质、一流...（）,蒋俊先生（渠道经理）,0755-83421811,主营产品：鼠标，键盘，键鼠套装业务范围：有线键盘；键鼠套装；有线鼠标；其它电脑配件；音箱；USB周边产品；电脑配件经营模式：生产制造会员注册：第4年最近登录日期：2014-10-14
深圳斯恩美科技有限公司,移动电源车载车充,生产制造,龙华新区民治梅花山庄,深圳斯恩美科技有限公司介绍深圳斯恩美科技有限公司于2009年成立，公司销售部20人位于龙华民治，工厂位于深圳市公明镇光明新区滨海明珠工业园区，工厂规模80-100人，260...（）,王女士（销售）,0755-83036496,主营产品：移动电源，车载车充，U盘业务范围：移动电源；存储设备；U盘；存储卡经营模式：生产制造会员注册：第4年最近登录日期：2014-07-26
深圳市名晖抗菌科技有限公司,硅胶干燥剂矿物干燥剂防霉片,生产制造,龙东大埔村同昌路68号1栋5楼,深圳市名晖抗菌科技有限公司成立于美丽的大鹏之城—深圳。是一家专业生产各类防霉防潮保鲜胶袋制品的生产厂家，公司从创业之初，一直秉承以“技术、创新、质量、服务、双赢”为经营理念。以及采用国...（）,洪女士（经理）,86-0755,主营产品：硅胶干燥剂，矿物干燥剂，氯货钙干燥剂业务范围：矿物吸附剂；其它干燥剂和吸附剂；硅胶；活性炭经营模式：生产制造会员注册：第3年最近登录日期：2015-07-10
深圳市易顺科技有限公司,蓝牙音箱蓝牙耳机运动蓝牙耳机,生产制造,龙华新区民清路光辉科技园1栋3楼,深圳市易顺科技有限公司成立于2007年，是以无线数码视听产品的研发、生产、销售于一体的高科技企业。公司研发的产品遵循“国际化设计，国际化产品，国际化市场”的原则，公司的OEM/ODM业务遍及全球。...（）,蔡小姐女士（业务经理）,755-23735682-868,主营产品：蓝牙音箱，插卡蓝牙音箱，户外蓝牙音箱业务范围：蓝牙音箱；蓝牙模块；车载蓝牙；蓝牙耳机经营模式：生产制造会员注册：第3年最近登录日期：2016-03-01
菲思威科技有限公司,移动电源外壳移动电源套料手机背夹,生产制造,宝安西乡红湾商务大厦306,深圳市菲思威科技有限公司是移动电源套料、充电宝成品、3C数码配件、手机背夹、手机周边等产品专业自主研发、生产加工、销售一体化的公司。公司秉承“专业、诚信”的宗旨和稳健的运营思路，拥有完整、科学的质量管理体系。公司的诚信、实力和产品质量获得业界的广泛认可和支持。公司业务范围发展到海外等地区，欢迎各界朋友莅临参观、指导和业务洽谈。,钟家正先生,13651469300,"主营产品：移动电源套料，移动电源外壳，移动电源板业务范围：其它手机配件经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：1000平方米主要市场：东北, 港澳台, 华东, 华南, 华中, 北美, 东南亚, 东欧, 东亚, 西欧年出口额：人民币201万元 - 300万元会员注册：第4年最近登录日期：2016-03-10"
深圳市欣瑞美手袋制品有限公司,化妆包文具包旅行包,生产制造,中国广东省深圳市宝安区松岗街道潭头第二工业区B19栋,深圳市欣瑞美手袋制品有限公司本公司是一家专业从事手袋箱包生产的厂家，是一家集研发，生产，销售于一体的综合性包装制品生产企业。从2003年建厂到现在，培养了一批技术娴熟的工人及积累了...（）,罗雪莲女士,0755-27919765,"主营产品：化妆包，旅行包，PVC袋业务范围：化妆箱包；礼品盒和礼品袋；时尚休闲包；钱包、卡包、钥匙包；储物盒；功能箱包；运动健身包经营模式：生产制造是否提供对外加工定制：否员工人数：51 ~ 200人营业额：人民币81万 - 500万厂房面积：200平方米主要市场：华东, 华中, 西南, 北京, 福建, 广东, 江苏, 上海, 四川, 浙江年出口额：人民币31万元 - 50万元质量控制：内部会员注册：第2年最近登录日期：2016-05-20"
深圳市欣瑞美手袋制品有限公司,化妆包文具袋电脑包,生产制造,中国广东省深圳市宝安区松岗街道潭头第二工业区B19栋,深圳市欣瑞美手袋制品有限公司是一家专业设计、生产、销售各类手袋、箱包、收纳用品的企业。从2008年建厂至今，一直秉承“用户至上，诚信为本”的经营理念，积累了丰富的产品开发和生产经验...（）,曾庆新先生（经理）,0755-33162259,"主营产品：化妆包，洗漱包，妈妈包业务范围：妈咪包；旅行包；化妆包；洗漱包；塑料礼品袋；双肩包；腰包；书包；零钱包与零钱袋；PVC购物袋经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：2000平方米年出口额：人民币501万元 - 700万元质量控制：内部会员注册：第2年最近登录日期：2016-06-12"
深圳市中坚站信息咨询有限公司,wap网站建设营销型网站建设,商业服务,龙华镇宝华路173号潮回楼321室,中坚站-深圳网站建设服务商之一，是网站建设行业中的一朵新奇葩!我们专业服务与营销型网站建设、大型门户网站建设。我们有专业的网络营销顾问为您量身设计合...（）,邹東其先生（技术员）,0755-28129782,主营产品：营销型网站建设，大型门户网站建设，大型商城购物网站业务范围：服务器和工作站经营模式：商业服务会员注册：第4年最近登录日期：2014-08-01
深圳金悦达钟表有限公司,手表,生产制造,宝安中心固戍地铁站,深圳市金悦达钟表有限公司是一家专业设计、生产礼品表、纪念表、商务高级表、行业专用表的厂家。公司拥有完整、先进的加工、检测设备和生产线。公司产品市场已经从国内市场延伸到国外市场。公司本着“以质量求生...（）,周诚先生（销售顾问）,13755265728,主营产品：手表业务范围：钟表经营模式：生产制造会员注册：第3年最近登录日期：2015-07-17
深圳市米联科信息技术有限公司,无线路由器智能路由器路由器,生产制造,宝安西乡街道互联网产业基地c区a栋,深圳市米联科信息技术有限公司（Melinkr）是一家由中国电信孵化的创新性互联网科技公司，是中国领先的企业智能硬件服务提供商，米联科致力于互联网、物联网、智能语音、视频等技术的研发和创新，努力提高、推动行业发展和社会进步，立足于互联网、物联网、智能硬件等应用领域；,钟余先生,18565740056,"主营产品：外贸路由器，智能路由器，外贸工具业务范围：路由器经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人厂房面积：1000平方米主要市场：江苏, 广东, 浙江年出口额：人民币51万元 - 100万元质量控制：内部会员注册：第2年最近登录日期：2016-07-15"
深圳市恒盈佳科技有限公司,眼部按摩仪数码经络理疗仪眼护士,生产制造,深圳市宝安区西乡固戍南昌第一工业区1栋,"深圳市恒盈佳科技有限公司是一家专业生产保健按摩类产品的工厂,本着为人健康的原则,经过多年的研发,目前在眼部按摩,经脉按摩,睡眠治疗等领域取得了重大突破,获得国家多项专利.目前第九代眼护士/眼部按摩...（）",陈永锋先生（销售总监）,0755-89484785,"主营产品：眼部按摩仪，眼护士，超能量经络笔业务范围：康复器材及设备；磁疗保健；辅助改善记忆、睡眠；其它健身器材；其它按摩器经营模式：生产制造员工人数：201 ~ 500人营业额：人民币2,001万 – 5,000万会员注册：第5年最近登录日期：2014-12-16"
深圳市金隆兴手袋有限公司,数码包电脑包旅行包,生产制造,中国广东省深圳市龙岗区龙东社区兴桥路7号,深圳华祥休闲用品有限公司位于深圳市龙岗区龙岗街道，离深惠路约5分钟车程，离深圳地铁双龙站约10分钟车程。我们以诚信为原则，以双赢为宗旨，以优质的产品和热情的服务面向国内外采购商。我们秉持以人为本、...（）,陈剑先生,0755-27810781,"主营产品：双肩背包，双肩包，背包业务范围：箱包配件；数码产品包；时尚休闲包；书包；办公商务包；旅行箱包；运动健身包经营模式：生产制造员工人数：51 ~ 200人营业额：人民币2,001万 – 5,000万厂房面积：3000平方米主要市场：东北, 港澳台, 华北, 华东, 华南, 华中, 西北, 西南, 北美, 南美年出口额：人民币201万元 - 300万元质量控制：内部管理体系认证：ISO9000, ISO9001会员注册：第3年最近登录日期：2015-06-12"
深圳市长久光电有限公司,N/A,,深圳市公明街道建设西路7号3栋,深圳长久光电有限公司Led灯饰（RGB七彩灯）加工厂是一家集LED产品研发、生产、加工、销售、服务于一体的自营出口民营企业.企业本着“以人为本、科技兴企”的指导思想，秉承“服务客户、共谋发展”的经营理...（）,许振先生（总经理）,755-2719382-803,业务范围：泛光灯；LED灯；其它LED灯；室外照明灯具；感应灯会员注册：第5年最近登录日期：2016-06-03
深圳市弘富源电子科技有限公司,移动电源蓝牙耳机WiFi智能插座,生产制造,龙岗区五和中路里浦街德众工业园5栋2楼,深圳弘富源电子科技公司是一家集研发·生产·销售为一体的综合型的公司，主营移动电源·USBHUB集线器·蓝牙耳机·智能插座及电脑周边产品等。您的要求就是我们的品质，让我们一起做财富的主人。,熊承昌先生（总经理）,13825275648,"主营产品：移动电源，USB HU...，WiFi智能插座业务范围：手机及配件；蓝牙设备；数码配件；数据线、连接线；电脑配套用品；USB周边产品经营模式：生产制造是否提供对外加工定制：是员工人数：5 ~ 50人营业额：人民币81万 - 500万厂房面积：500平方米主要市场：西北, 西南, 港澳台, 华中, 华南, 东北, 华北, 华东, 东亚, 东南亚年出口额：人民币701万元 - 1000万元质量控制：第三方会员注册：第3年最近登录日期：2016-01-22"
深圳市恩慈电子有限公司,测力仪表温度试纸测温纸,贸易批发,深圳市福田区华强北路佳和大厦B座2501室,深圳市恩慈电子有限公司专业以代理、批发电力电子测量仪器、环保测量仪器、实验室仪器仪表等各种进口、国产仪器仪表产品为主的电子商务交易平台，致力服务于环保、电力通讯、食品、医药、化工、科学研究实验、学...（）,朱龙生先生,0755-83014126,公司关键词：温度试纸，测力仪表，推拉力计业务范围：电子测量仪器；环境检测仪器；计量标准器具；气体分析仪；试验机；温湿度仪表；室内环保检测仪器；橡塑专用仪器仪表；压力仪表；专用仪器仪表经营模式：贸易批发员工人数：5 ~ 50人质量控制：第三方会员注册：第7年最近登录日期：2015-09-02
深圳魔创运动产品有限公司,内胆包防水袋手机臂带,生产制造,深圳 福永怀德四区27栋四楼,深圳市魔创运动用品有限公司是一家集产品设计、开发、生产、销售一体的高新技术企业。公司是国际顶级品牌APPLE周边产品的国内领先厂家。为电脑、数码和移动产品的用户提供创新的保护和体验感受。...（）,吴建先生（销售）,0755-33816000,主营产品：手机臂带，防水袋，内胆包业务范围：其它运动、休闲、娱乐用品经营模式：生产制造会员注册：第4年最近登录日期：2014-08-14
深圳市佳吉新电子有限公司,无线遥控器无线接收模块金属遥控器,生产制造,龙岗区龙城街道五联社区协平村小组爱联工业区16栋一楼,深圳市佳吉新电子有限公司是一家经国家相关部门批准注册的企业，公司位于全国最大的电子信息产业集聚地、“高交会”的举办地与首个国家创新型城市——深圳。公司专业生产系列无线遥控器...（）,廖彩城女士,15013803262,主营产品：无线遥控器，无线接收模块，无线家居智能业务范围：遥控器及配件经营模式：生产制造质量控制：内部会员注册：第3年最近登录日期：2015-12-17
深圳市创盛硅橡胶制品有限公司,游戏机套硅胶制品手机套,生产制造,中国广东省深圳市龙岗区爱联台中工业区,本公司是一家专业从事各种环保材料及硅橡胶（SILIOCNE）和（TPU\PC\PVC）等材料制品开发与生产一体化的企业，本公司生产的产品有：硅胶制品，硅胶杂件，硅胶套，TPU保护套，PC保护壳，手...（）,王高强先生（业务员）,01392-5854831,"主营产品：硅胶制品，硅胶杂件，硅胶套业务范围：数码产品包；手机套；钱包、卡包、钥匙包；数码配件；手机及配件经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万会员注册：第6年最近登录日期：2014-06-09"
深圳市润富康实业有限公司,手表对讲机户外运动礼品,生产制造,广东省深圳市宝安西乡凤凰岗第一工业区星宏科技园A栋6楼,深圳市润富康实业有限公司成立于一九九五年，专业从事无线通信产品及民用对讲机的研发、生产和销售为一体的高科技企业。我们自主研发和生产的“FreeTalker”手表系列对讲机，早已风靡欧美等发达国家，...（）,欧阳女士（业务）,0755-18823199012,公司关键词：手表对讲机，户外运动，礼品业务范围：对讲机和寻呼机经营模式：生产制造员工人数：51 ~ 200人会员注册：第8年最近登录日期：2014-07-24
深圳市科安硅胶制品有限公司,硅胶折叠水瓶,生产制造,中国广东省深圳市龙岗区平湖街道上木古社区彩姿北路61号,科安硅胶制品有限公司成立于2006年，为国内最先引入注射成型工艺的企业之一，采用高精度，高效率，全自动液体硅胶注射成型工艺，专业开发生产注射成型液态硅胶制品，采用国际最先进注射成型工艺，全自动无人...（）,樊女士,15889512576,"主营产品：硅胶折叠水瓶，便携分装瓶，婴儿硅胶制品系列业务范围：其它轻工日用品经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币2,001万 – 5,000万厂房面积：3000平方米主要市场：东北, 港澳台, 华北, 华东, 华南, 华中, 西北, 西南年出口额：人民币3001万元 - 5000万元质量控制：内部会员注册：第3年最近登录日期：2016-03-26"
深圳市创意佳网络技术有限公司,网站建设网站优化域名注册,商业服务,中国广东省深圳市龙华新区,深圳市创意佳网络技术有限公司，是一家专注为企业网站设计制作并提供个性化电子商务解决方案的深圳一流网络公司。全方位、多角度为客户提供经济、适用、可靠和个性化的网页设计制作和电子商务应用解决方案。业务...（）,胡旺先生,0755-33077366,"主营产品：网站建设，域名注册，网站优化业务范围：其它办公文教用品；网站建设经营模式：商业服务主要市场：华南, 广东年出口额：人民币10万元以下质量控制：内部会员注册：第3年最近登录日期：2015-07-21"
深圳巧手外贸公司,,贸易批发,中国广东省深圳市福田南路7号,是经国家经贸部、海关总署批准具有全国进出口经营权的公司，专门为各贸易商或生产厂家代理货物进口报关、商检、拖车。公司在深圳海关各口岸都有很大实力，而且拥有多名经验丰富及海关内外人际关系极好的专业人员。一贯以快捷、稳妥、互惠互利的经营方式与贸易商（厂家）合作，保证客户的产品进出海关不受到任何影响。,刘女士,0755-83859313,公司关键词：外贸业务范围：轻工日用品经营模式：贸易批发会员注册：第11年最近登录日期：2007-06-08
嘉文外贸童装公司,纯棉童装童装,贸易批发,中国广东省深圳市宝安龙华民治民乐新村71栋,您好！本公司专门从事品牌外贸童装OSHKOSH，CHEROKEE，connection，Kidsplay，YATSI，KITTY，DISNEY，PeterRabbit，SIMPLYBASI...（）,段女士,N/A,公司关键词：外贸童装，纯棉童装，厂家直销童装业务范围：服装饰件经营模式：贸易批发会员注册：第11年最近登录日期：2007-07-26
安儿慧外贸童装批发行,,其它组织,中国广东省深圳市龙岗区龙东鸿基中路义乌小商品批发城F2861,本批发行长期供应各种外贸童装及婴幼儿服饰。质量保证、价格优惠。我们的目标是：质优价廉、真诚服务。欢迎各位中外朋友前来参观。我们将竭诚为您服务。,徐远红女士,0755-89882861,公司关键词：外贸童装、婴...业务范围：服装饰件经营模式：其它组织员工人数：< 5人会员注册：第10年最近登录日期：2008-02-19
童心梦外贸童装有限公司,童装,贸易批发,中国广东省深圳市罗湖区东门,主要经营外贸童装尾货批发。一手货源，便宜实惠。欢迎来电咨询。另求购工厂尾货，有的朋友可以联系我，中介也行。要求广东范围。,梁先生,13824342724,公司关键词：外贸童装业务范围：服装饰件经营模式：贸易批发会员注册：第10年最近登录日期：2008-06-14
希希外贸公司,童装,贸易批发,广东深圳福田,主要经营外贸童装，西松屋，卡特等欧美日尾单及跟单品，我们主要是以批发为主，欢迎来我司考察。,陈曦女士,0755-83102225,公司关键词：外贸童装，西松屋，卡特业务范围：轻工日用品经营模式：贸易批发会员注册：第10年最近登录日期：2008-04-23
歌尔外贸童装批发行,,贸易批发,中国广东省深圳市南山区,主营GAP，NEXT，MEXX，MOTHERCARE等外贸服装批发。现在以童装为主，欢迎各地有外贸库存尾货的工厂与我司联系。,吕静女士,0755-33372725,公司关键词：外贸，童装业务范围：服装饰件经营模式：贸易批发会员注册：第10年最近登录日期：2008-03-27
深圳Alice外贸休闲时装,女装,贸易批发,中国广东省深圳市布吉泰雅园3栋1单元1001,经营原单外贸，以女装为主，休闲T恤系列，时装系列，欧韩日版型具多，欢迎广大顾客亲临本司，亲自考察，物美价廉，想你所想，供你所需！,李萍女士,13632981183,公司关键词：外贸女装业务范围：服装饰件经营模式：贸易批发会员注册：第10年最近登录日期：2008-07-06
丝蜜儿外贸精品童装,童装,贸易批发,中国广东省深圳市南山区,本公司主营外贸品牌童装女装，男装。长期需求面料优，做工好的外贸服装，请有外贸原单和质量优的跟单信誉好厂家和批发商联系。,韩美女士,13714650650,公司关键词：外贸童装，女装，男装业务范围：服装饰件经营模式：贸易批发会员注册：第10年最近登录日期：2009-03-26
巴特外贸服饰有限公司,,生产制造,中国广东省深圳市布吉镇大芬桔子坑村,本厂专业生产休闲T恤，纯棉料做工精细。承接制服，厂服，广告衫，校服。本公司可提供看图出样，包工包料生产。,陈春辉先生,0755-89579158,公司关键词：外贸时装，女装，T恤业务范围：服装饰件；纺织经营模式：生产制造员工人数：5 ~ 50人会员注册：第11年最近登录日期：2009-08-09
